SeriesName,ProductName,Inductance,Tolerance,DcrTypical,DcrMax,DcrTolerance,SrfTypical,Isat10,Isat20,Isat30,Irms20Cat25C,Irms40Cat25C,Isat30At100C,Isat30At125C,Length,Width,Height
DO1606T,DO1606T-682,0,20.0,,0.2,,80.0,0.9622,1.1,1.2,,1.0,,,6.5,5.23,2.0
DO1606T,DO1606T-683,0,20.0,,1.6,,20.0,0.34,0.38,0.4059,,0.35,,,6.5,5.23,2.0
DO1606T,DO1606T-684,0,20.0,,17.2,,5.0,0.0979,0.11,0.12,,0.1,,,6.5,5.23,2.0
DO1606T,DO1606T-822,0,20.0,,0.23,,70.0,0.8802,1.0,1.1,,0.95,,,6.5,5.23,2.0
DO1607B,DO1607B-105,0,20.0,,19.0,,2.0,0.1,0.115,0.125,,0.15,,,6.6,4.45,2.49
DO1607B,DO1607B-155,0,20.0,,21.0,,2.0,0.082,0.094,0.103,,0.14,,,6.6,4.45,2.49
DO1607B,DO1607B-225,0,20.0,,42.0,,2.0,0.0657,0.0755,0.082,,0.1,,,6.6,4.45,2.49
DO1607B,DO1607B-335,0,20.0,,52.0,,1.0,0.056,0.064,0.07,,0.09,,,6.6,4.45,2.49
DO1607B,DO1607B-475,0,20.0,,80.0,,1.0,0.048,0.0557,0.06,,0.08,,,6.6,4.45,2.49
DO1607B,DO1607B-685,0,20.0,,125.0,,1.0,0.0393,0.044,0.048,,0.06,,,6.6,4.45,2.49
DO1608C,DO1608C-102,0,20.0,,0.05,,130.0,3.4661,3.6,3.7,,2.7,,,6.6,4.45,2.92
DO1608C,DO1608C-103,0,20.0,,0.16,,35.0,1.1,1.2,1.2545,,1.5,,,6.6,4.45,2.92
DO1608C,DO1608C-104,0,20.0,,1.27,,9.0,0.38,0.4,0.4173,,0.5,,,6.6,4.45,2.92
DO1608C,DO1608C-105,0,20.0,,13.8,,2.0,0.12,0.1296,0.1335,,0.15,,,6.6,4.45,2.92
DO1608C,DO1608C-152,0,20.0,,0.06,,115.0,2.8692,3.0,3.1,,2.65,,,6.6,4.45,2.92
DO1608C,DO1608C-153,0,20.0,,0.23,,30.0,0.9,1.0,1.0545,,1.25,,,6.6,4.45,2.92
DO1608C,DO1608C-154,0,20.0,,2.0,,6.0,0.29,0.315,0.3261,,0.39,,,6.6,4.45,2.92
DO1608C,DO1608C-222,0,20.0,,0.07,,100.0,2.4547,2.5794,2.6,,2.55,,,6.6,4.45,2.92
DO1608C,DO1608C-223,0,20.0,,0.37,,20.0,0.7,0.8,0.8,,0.95,,,6.6,4.45,2.92
DO1608C,DO1608C-224,0,20.0,,3.11,,5.5,0.2564,0.27,0.28,,0.31,,,6.6,4.45,2.92
DO1608C,DO1608C-272,0,20.0,,0.08,,75.0,2.2,2.3,2.3589,,2.45,,,6.6,4.45,2.92
DO1608C,DO1608C-332,0,20.0,,0.08,,70.0,1.8767,1.9844,2.0,,2.2,,,6.6,4.45,2.92
DO1608C,DO1608C-333,0,20.0,,0.51,,15.0,0.62,0.6709,0.6937,,0.8,,,6.6,4.45,2.92
DO1608C,DO1608C-334,0,20.0,,3.8,,5.0,0.1998,0.2144,0.22,,0.3,,,6.6,4.45,2.92
DO1608C,DO1608C-472,0,20.0,,0.09,,50.0,1.6,1.7,1.7757,,1.9,,,6.6,4.45,2.92
DO1608C,DO1608C-473,0,20.0,,0.64,,14.0,0.5355,0.56,0.58,,0.7,,,6.6,4.45,2.92
DO1608C,DO1608C-474,0,20.0,,5.06,,4.0,0.17,0.18,0.189,,0.26,,,6.6,4.45,2.92
DO1608C,DO1608C-682,0,20.0,,0.13,,45.0,1.3605,1.4,1.5,,1.6,,,6.6,4.45,2.92
DO1608C,DO1608C-683,0,20.0,,0.86,,11.0,0.4761,0.5,0.52,,0.6,,,6.6,4.45,2.92
DO1608C,DO1608C-684,0,20.0,,9.2,,3.0,0.1389,0.149,0.1546,,0.19,,,6.6,4.45,2.92
DO1608C,DO1608C-822,0,20.0,,0.16,,40.0,1.2,1.2936,1.3,,1.55,,,6.6,4.45,2.92
DO1813H,DO1813H-103,0,20.0,,0.11,,40.0,2.1819,2.2517,2.3,,1.5,,,8.89,6.1,5.0
DO1813H,DO1813H-122,0,20.0,,0.017,,140.0,6.1,6.3,6.4,,4.4,,,8.89,6.1,5.0
DO1813H,DO1813H-153,0,20.0,,0.17,,30.0,1.6961,1.7,1.7887,,1.2,,,8.89,6.1,5.0
DO1813H,DO1813H-181,0,20.0,,0.003,,800.0,15.3,15.7894,16.1,,10.0,,,8.89,6.1,5.0
DO1813H,DO1813H-222,0,20.0,,0.035,,100.0,4.3,4.4866,4.562,,3.1,,,8.89,6.1,5.0
DO1813H,DO1813H-223,0,20.0,,0.25,,25.0,1.4,1.4729,1.5,,1.0,,,8.89,6.1,5.0
DO1813H,DO1813H-331,0,20.0,,0.004,,600.0,12.8,13.1548,13.3947,,7.0,,,8.89,6.1,5.0
DO1813H,DO1813H-332,0,20.0,,0.04,,80.0,3.7,3.8,3.8995,,2.7,,,8.89,6.1,5.0
DO1813H,DO1813H-333,0,20.0,,0.35,,20.0,1.2,1.2,1.2705,,0.82,,,8.89,6.1,5.0
DO1813H,DO1813H-472,0,20.0,,0.054,,50.0,3.0,3.1507,3.2,,2.2,,,8.89,6.1,5.0
DO1813H,DO1813H-473,0,20.0,,0.47,,15.0,0.9,0.955,0.9941,,0.72,,,8.89,6.1,5.0
DO1813H,DO1813H-561,0,20.0,,0.01,,200.0,8.3909,8.6773,8.8,,6.0,,,8.89,6.1,5.0
DO1813H,DO1813H-682,0,20.0,,0.08,,45.0,2.5,2.5837,2.6,,1.8,,,8.89,6.1,5.0
DO1813H,DO1813H-822,0,20.0,,0.092,,42.0,2.3,2.4,2.4,,1.6,,,8.89,6.1,5.0
DO3308P,DO3308P-103,0,1020.0,,0.085,,37.0,3.0544,3.2,3.3,,2.3,,,12.95,9.4,3.0
DO3308P,DO3308P-104,0,1020.0,,0.69,,11.0,0.9,1.0,1.0528,,0.73,,,12.95,9.4,3.0
DO3308P,DO3308P-105,0,1020.0,,7.0,,2.5,0.339,0.36,0.37,,0.23,,,12.95,9.4,3.0
DO3308P,DO3308P-153,0,1020.0,,0.12,,35.0,2.6,2.7987,2.8678,,1.9,,,12.95,9.4,3.0
DO3308P,DO3308P-154,0,1020.0,,0.94,,9.0,0.8154,0.86,0.8931,,0.62,,,12.95,9.4,3.0
DO3308P,DO3308P-223,0,1020.0,,0.18,,26.0,2.0713,2.2,2.2789,,1.5,,,12.95,9.4,3.0
DO3308P,DO3308P-224,0,1020.0,,1.6,,6.0,0.64,0.68,0.7,,0.51,,,12.95,9.4,3.0
DO3308P,DO3308P-333,0,1020.0,,0.25,,19.0,1.6648,1.7724,1.8,,1.2,,,12.95,9.4,3.0
DO3308P,DO3308P-334,0,1020.0,,2.15,,5.5,0.5146,0.5508,0.5703,,0.4,,,12.95,9.4,3.0
DO3308P,DO3308P-472,0,1020.0,,0.036,,50.0,4.6609,4.8985,5.1643,,3.2,,,12.95,9.4,3.0
DO3308P,DO3308P-473,0,1020.0,,0.32,,14.0,1.4,1.5,1.5993,,1.0,,,12.95,9.4,3.0
DO3308P,DO3308P-474,0,1020.0,,3.3,,4.5,0.4689,0.4969,0.5,,0.33,,,12.95,9.4,3.0
DO3308P,DO3308P-682,0,1020.0,,0.06,,47.0,3.6,3.9,4.0966,,2.6,,,12.95,9.4,3.0
DO3308P,DO3308P-683,0,1020.0,,0.54,,12.0,1.1585,1.2,1.2835,,0.9,,,12.95,9.4,3.0
DO3308P,DO3308P-684,0,1020.0,,4.4,,3.5,0.41,0.43,0.44,,0.28,,,12.95,9.4,3.0
DO3314,DO3314-102,0,20.0,,0.11,,160.0,2.587,2.6,2.6591,,1.7,,,3.5,3.5,1.4
DO3314,DO3314-103,0,20.0,,0.52,,40.0,0.9529,0.96,0.9767,,0.75,,,3.5,3.5,1.4
DO3314,DO3314-152,0,20.0,,0.14,,140.0,2.2882,2.3,2.3577,,1.4,,,3.5,3.5,1.4
DO3314,DO3314-153,0,20.0,,0.86,,30.0,0.7724,0.78,0.7942,,0.65,,,3.5,3.5,1.4
DO3314,DO3314-222,0,20.0,,0.2,,90.0,1.9,1.9719,2.0,,1.3,,,3.5,3.5,1.4
DO3314,DO3314-223,0,20.0,,1.2,,20.0,0.62,0.6375,0.64,,0.5,,,3.5,3.5,1.4
DO3314,DO3314-332,0,20.0,,0.26,,80.0,1.5,1.5608,1.5983,,1.2,,,3.5,3.5,1.4
DO3314,DO3314-333,0,20.0,,1.62,,15.0,0.5326,0.54,0.5501,,0.4,,,3.5,3.5,1.4
DO3314,DO3314-472,0,20.0,,0.32,,60.0,1.4,1.4642,1.5,,1.1,,,3.5,3.5,1.4
DO3314,DO3314-682,0,20.0,,0.44,,45.0,1.2,1.2,1.2,,0.8,,,3.5,3.5,1.4
DO3314,DO3314-822,0,20.0,,0.47,,45.0,1.0715,1.1,1.1,,0.75,,,3.5,3.5,1.4
DO3316H,DO3316H-102,0,20.0,,0.006,,100.0,11.1764,11.8588,12.1,,10.0,,,13.21,9.91,6.35
DO3316H,DO3316H-121,0,20.0,,0.0015,,200.0,33.5636,35.0,36.529,,17.0,,,13.21,9.91,6.35
DO3316H,DO3316H-152,0,20.0,,0.008,,90.0,9.866,10.3,10.5,,9.0,,,13.21,9.91,6.35
DO3316H,DO3316H-222,0,1020.0,,0.011,,80.0,7.6715,8.1,8.4663,,7.4,,,13.21,9.91,6.35
DO3316H,DO3316H-272,0,1020.0,,0.012,,65.0,7.0,7.4,7.5654,,6.6,,,13.21,9.91,6.35
DO3316H,DO3316H-331,0,20.0,,0.002,,200.0,20.0,21.5,22.3144,,16.0,,,13.21,9.91,6.35
DO3316H,DO3316H-332,0,1020.0,,0.014,,60.0,6.5512,6.8704,7.0,,5.9,,,13.21,9.91,6.35
DO3316H,DO3316H-392,0,1020.0,,0.015,,50.0,5.9697,6.3,6.4,,5.3,,,13.21,9.91,6.35
DO3316H,DO3316H-472,0,1020.0,,0.018,,45.0,5.1,5.5,5.6,,4.8,,,13.21,9.91,6.35
DO3316H,DO3316H-681,0,20.0,,0.005,,200.0,13.6652,14.5,14.9,,12.0,,,13.21,9.91,6.35
DO3316P,DO3316P-102,0,20.0,,0.009,,100.0,10.7,10.9,11.0712,,6.8,,,12.95,9.4,5.21
DO3316P,DO3316P-103,0,1020.0,,0.038,,30.0,4.0,4.1,4.1645,,3.9,,,12.95,9.4,5.21
DO3316P,DO3316P-104,0,1020.0,,0.28,,9.0,1.2537,1.3,1.3,,1.3,,,12.95,9.4,5.21
DO3316P,DO3316P-105,0,1020.0,,3.0,,2.0,0.3785,0.4053,0.4178,,0.3,,,12.95,9.4,5.21
DO3316P,DO3316P-152,0,20.0,,0.01,,90.0,8.7796,9.0877,9.3,,6.4,,,12.95,9.4,5.21
DO3316P,DO3316P-153,0,1020.0,,0.046,,27.0,3.0991,3.2,3.2813,,3.1,,,12.95,9.4,5.21
DO3316P,DO3316P-154,0,1020.0,,0.4,,6.0,1.0,1.0687,1.1,,1.0,,,12.95,9.4,5.21
DO3316P,DO3316P-155,0,1020.0,,4.49,,1.7,0.3052,0.33,0.3461,,0.27,,,12.95,9.4,5.21
DO3316P,DO3316P-222,0,1020.0,,0.012,,80.0,7.7,7.9908,8.1604,,6.1,,,12.95,9.4,5.21
DO3316P,DO3316P-223,0,1020.0,,0.085,,19.0,2.5,2.6,2.6742,,2.7,,,12.95,9.4,5.21
DO3316P,DO3316P-224,0,1020.0,,0.61,,5.0,0.82,0.88,0.9133,,0.8,,,12.95,9.4,5.21
DO3316P,DO3316P-332,0,1020.0,,0.015,,65.0,6.4508,6.6,6.6859,,5.4,,,12.95,9.4,5.21
DO3316P,DO3316P-333,0,1020.0,,0.1,,15.0,2.0,2.0997,2.152,,2.1,,,12.95,9.4,5.21
DO3316P,DO3316P-334,0,1020.0,,1.02,,4.0,0.62,0.6739,0.7,,0.6,,,12.95,9.4,5.21
DO3316P,DO3316P-335,0,1020.0,,8.97,,1.1,0.2148,0.2284,0.235,,0.17,,,12.95,9.4,5.21
DO3316P,DO3316P-472,0,1020.0,,0.018,,45.0,5.3,5.5714,5.7,,4.8,,,12.95,9.4,5.21
DO3316P,DO3316P-473,0,1020.0,,0.14,,12.0,1.8,1.8847,1.9,,1.8,,,12.95,9.4,5.21
DO3316P,DO3316P-474,0,1020.0,,1.27,,4.0,0.5714,0.6,0.62,,0.5,,,12.95,9.4,5.21
DO3316P,DO3316P-682,0,1020.0,,0.027,,38.0,4.7,4.8,4.9,,4.4,,,12.95,9.4,5.21
DO3316P,DO3316P-683,0,1020.0,,0.2,,10.0,1.4,1.5,1.5,,1.5,,,12.95,9.4,5.21
DO3316P,DO3316P-684,0,1020.0,,2.02,,2.0,0.4268,0.4669,0.48,,0.4,,,12.95,9.4,5.21
DO3316T,DO3316T-102,0,20.0,,0.006,,100.0,10.9611,11.3697,11.6,,10.0,,,13.21,9.91,6.35
DO3316T,DO3316T-103,0,1020.0,,0.034,,31.0,3.5671,3.7,3.7978,,3.9,,,13.21,9.91,6.35
DO3316T,DO3316T-104,0,1020.0,,0.28,,9.0,1.153,1.2,1.2,,1.3,,,13.21,9.91,6.35
DO3316T,DO3316T-123,0,1020.0,,0.036,,27.0,3.4516,3.576,3.6639,,3.5,,,13.21,9.91,6.35
DO3316T,DO3316T-124,0,1020.0,,0.4,,8.0,1.0,1.1,1.1,,1.0,,,13.21,9.91,6.35
DO3316T,DO3316T-152,0,20.0,,0.008,,90.0,9.3592,9.7,9.9925,,9.0,,,13.21,9.91,6.35
DO3316T,DO3316T-153,0,1020.0,,0.045,,25.0,2.9,3.0622,3.1,,3.1,,,13.21,9.91,6.35
DO3316T,DO3316T-154,0,1020.0,,0.46,,6.0,0.9,0.9542,0.98,,0.9,,,13.21,9.91,6.35
DO3316T,DO3316T-183,0,1020.0,,0.05,,22.0,2.8,2.9,2.9993,,2.9,,,13.21,9.91,6.35
DO3316T,DO3316T-184,0,1020.0,,0.52,,6.0,0.94,0.9748,0.98,,0.85,,,13.21,9.91,6.35
DO3316T,DO3316T-222,0,1020.0,,0.011,,90.0,8.1639,8.4,8.6,,7.4,,,13.21,9.91,6.35
DO3316T,DO3316T-223,0,1020.0,,0.07,,18.0,2.4647,2.5534,2.6,,2.7,,,13.21,9.91,6.35
DO3316T,DO3316T-224,0,1020.0,,0.7,,5.0,0.8394,0.8581,0.86,,0.8,,,13.21,9.91,6.35
DO3316T,DO3316T-272,0,1020.0,,0.012,,65.0,7.1566,7.4,7.6,,6.6,,,13.21,9.91,6.35
DO3316T,DO3316T-273,0,1020.0,,0.085,,18.0,2.2,2.2815,2.3,,2.3,,,13.21,9.91,6.35
DO3316T,DO3316T-274,0,1020.0,,0.8,,5.0,0.68,0.72,0.74,,0.7,,,13.21,9.91,6.35
DO3316T,DO3316T-331,0,20.0,,0.002,,200.0,20.5,21.5,22.3808,,16.0,,,13.21,9.91,6.35
DO3316T,DO3316T-332,0,1020.0,,0.014,,60.0,6.3929,6.6,6.8,,5.9,,,13.21,9.91,6.35
DO3316T,DO3316T-333,0,1020.0,,0.1,,17.0,2.0,2.0685,2.1,,2.1,,,13.21,9.91,6.35
DO3316T,DO3316T-334,0,1020.0,,1.07,,4.5,0.62,0.64,0.66,,0.6,,,13.21,9.91,6.35
DO3316T,DO3316T-392,0,1020.0,,0.015,,50.0,5.9,6.1,6.3,,5.3,,,13.21,9.91,6.35
DO3316T,DO3316T-393,0,1020.0,,0.12,,15.0,1.8,1.9,1.9679,,1.95,,,13.21,9.91,6.35
DO3316T,DO3316T-394,0,1020.0,,1.14,,4.0,0.58,0.6114,0.62,,0.55,,,13.21,9.91,6.35
DO3316T,DO3316T-472,0,1020.0,,0.018,,50.0,5.2833,5.4624,5.5895,,4.8,,,13.21,9.91,6.35
DO3316T,DO3316T-473,0,1020.0,,0.15,,14.0,1.6854,1.7,1.7949,,1.8,,,13.21,9.91,6.35
DO3316T,DO3316T-474,0,1020.0,,1.27,,3.5,0.5333,0.56,0.58,,0.5,,,13.21,9.91,6.35
DO3316T,DO3316T-562,0,1020.0,,0.021,,45.0,4.8595,5.0,5.2701,,4.65,,,13.21,9.91,6.35
DO3316T,DO3316T-563,0,1020.0,,0.165,,12.0,1.5561,1.6,1.6739,,1.65,,,13.21,9.91,6.35
DO3316T,DO3316T-681,0,20.0,,0.005,,200.0,13.3,13.7667,14.0996,,12.0,,,13.21,9.91,6.35
DO3316T,DO3316T-682,0,1020.0,,0.024,,43.0,4.2,4.3917,4.4923,,4.4,,,13.21,9.91,6.35
DO3316T,DO3316T-683,0,1020.0,,0.22,,11.0,1.3928,1.4,1.4768,,1.5,,,13.21,9.91,6.35
DO3316T,DO3316T-822,0,1020.0,,0.032,,34.0,3.9869,4.1,4.2,,4.15,,,13.21,9.91,6.35
DO3316T,DO3316T-823,0,1020.0,,0.25,,10.0,1.255,1.3,1.3684,,1.4,,,13.21,9.91,6.35
DO3340H,DO3340H-102,0,20.0,0.005,0.0065,,130.0,25.0,25.4214,25.5,,16.0,,,13.21,9.91,11.94
DO3340H,DO3340H-103,0,20.0,0.028,0.031,,24.0,9.1684,9.3,9.4,,4.8,,,13.21,9.91,11.94
DO3340H,DO3340H-104,0,10.0,0.177,0.187,,6.0,3.2,3.3,3.3539,,1.8,,,13.21,9.91,11.94
DO3340H,DO3340H-105,0,10.0,1.489,1.62,,1.5,1.0,1.0531,1.0904,,0.3,,,13.21,9.91,11.94
DO3340H,DO3340H-123,0,20.0,0.032,0.036,,19.0,8.2603,8.5,8.6,,4.35,,,13.21,9.91,11.94
DO3340H,DO3340H-124,0,10.0,0.225,0.24,,5.0,2.9,3.0,3.0557,,1.5,,,13.21,9.91,11.94
DO3340H,DO3340H-152,0,20.0,0.0059,0.007,,100.0,21.4069,21.8406,22.0,,14.5,,,13.21,9.91,11.94
DO3340H,DO3340H-153,0,20.0,0.036,0.041,,15.0,7.8,7.9567,8.0,,4.05,,,13.21,9.91,11.94
DO3340H,DO3340H-154,0,10.0,0.259,0.28,,4.7,2.6,2.7,2.7621,,1.35,,,13.21,9.91,11.94
DO3340H,DO3340H-183,0,20.0,0.04,0.044,,15.0,7.2829,7.4,7.4988,,3.9,,,13.21,9.91,11.94
DO3340H,DO3340H-184,0,10.0,0.289,0.32,,4.5,2.4846,2.5,2.5782,,1.2,,,13.21,9.91,11.94
DO3340H,DO3340H-222,0,20.0,0.0069,0.008,,82.0,19.0,19.2733,19.4,,13.2,,,13.21,9.91,11.94
DO3340H,DO3340H-223,0,20.0,0.046,0.052,,14.0,6.5,6.6,6.7,,3.6,,,13.21,9.91,11.94
DO3340H,DO3340H-224,0,10.0,0.33,0.375,,4.0,2.2693,2.3,2.3623,,1.05,,,13.21,9.91,11.94
DO3340H,DO3340H-271,0,30.0,0.0013,0.0025,,410.0,54.1172,54.5,55.9745,,30.0,,,13.21,9.91,11.94
DO3340H,DO3340H-272,0,20.0,0.0094,0.012,,68.0,16.3554,16.5842,16.7,,11.1,,,13.21,9.91,11.94
DO3340H,DO3340H-273,0,20.0,0.067,0.073,,12.6,5.7767,5.8789,5.9,,3.45,,,13.21,9.91,11.94
DO3340H,DO3340H-274,0,10.0,0.439,0.475,,3.7,2.0,2.0724,2.1,,0.97,,,13.21,9.91,11.94
DO3340H,DO3340H-332,0,20.0,0.011,0.015,,60.0,15.2978,15.5,15.6,,9.3,,,13.21,9.91,11.94
DO3340H,DO3340H-333,0,10.0,0.072,0.08,,12.4,5.4597,5.5567,5.6,,3.0,,,13.21,9.91,11.94
DO3340H,DO3340H-334,0,10.0,0.507,0.57,,3.2,1.8,1.9,1.9,,0.9,,,13.21,9.91,11.94
DO3340H,DO3340H-392,0,20.0,0.012,0.017,,57.0,14.1512,14.3863,14.5,,8.4,,,13.21,9.91,11.94
DO3340H,DO3340H-393,0,10.0,0.08,0.095,,9.8,5.0,5.1,5.2,,2.7,,,13.21,9.91,11.94
DO3340H,DO3340H-394,0,10.0,0.658,0.685,,2.9,1.6985,1.7,1.7611,,0.82,,,13.21,9.91,11.94
DO3340H,DO3340H-471,0,30.0,0.0018,0.003,,210.0,43.0,43.6649,44.0,,22.5,,,13.21,9.91,11.94
DO3340H,DO3340H-472,0,20.0,0.013,0.019,,47.0,13.1695,13.3584,13.4814,,7.6,,,13.21,9.91,11.94
DO3340H,DO3340H-473,0,10.0,0.093,0.1,,9.0,4.5967,4.6958,4.7539,,2.25,,,13.21,9.91,11.94
DO3340H,DO3340H-474,0,10.0,0.751,0.795,,2.6,1.5,1.5,1.5869,,0.45,,,13.21,9.91,11.94
DO3340H,DO3340H-562,0,20.0,0.014,0.022,,42.0,12.3,12.5,12.6553,,6.9,,,13.21,9.91,11.94
DO3340H,DO3340H-563,0,10.0,0.12,0.135,,7.8,4.2,4.2861,4.3,,2.1,,,13.21,9.91,11.94
DO3340H,DO3340H-564,0,10.0,0.856,0.91,,2.3,1.4,1.4,1.4572,,0.45,,,13.21,9.91,11.94
DO3340H,DO3340H-682,0,20.0,0.019,0.024,,37.0,11.2,11.3528,11.4554,,5.77,,,13.21,9.91,11.94
DO3340H,DO3340H-683,0,10.0,0.135,0.145,,7.4,3.8789,3.9521,4.0,,1.8,,,13.21,9.91,11.94
DO3340H,DO3340H-684,0,10.0,1.125,1.2,,2.0,1.2,1.3,1.3,,0.45,,,13.21,9.91,11.94
DO3340H,DO3340H-822,0,20.0,0.022,0.026,,28.0,10.0,10.1944,10.3,,5.25,,,13.21,9.91,11.94
DO3340H,DO3340H-823,0,10.0,0.152,0.162,,5.9,3.5539,3.6,3.6842,,1.8,,,13.21,9.91,11.94
DO3340H,DO3340H-824,0,10.0,1.252,1.35,,1.8,1.1598,1.2,1.2,,0.37,,,13.21,9.91,11.94
DO3340P,DO3340P-103,0,20.0,,0.04,,35.0,8.8,9.0811,9.2,,3.5,,,12.95,9.4,11.43
DO3340P,DO3340P-104,0,20.0,,0.22,,5.5,3.0,3.1,3.2,,1.2,,,12.95,9.4,11.43
DO3340P,DO3340P-105,0,20.0,,2.0,,1.5,0.9,0.9948,1.0,,0.1,,,12.95,9.4,11.43
DO3340P,DO3340P-153,0,20.0,,0.05,,18.0,7.1854,7.4,7.5,,3.0,,,12.95,9.4,11.43
DO3340P,DO3340P-154,0,20.0,,0.34,,4.5,2.5,2.5833,2.6,,0.9,,,12.95,9.4,11.43
DO3340P,DO3340P-223,0,20.0,,0.066,,13.0,6.1,6.2862,6.3879,,2.5,,,12.95,9.4,11.43
DO3340P,DO3340P-224,0,20.0,,0.44,,3.5,2.1572,2.2,2.2913,,0.7,,,12.95,9.4,11.43
DO3340P,DO3340P-333,0,20.0,,0.08,,11.0,5.2821,5.4,5.5,,2.0,,,12.95,9.4,11.43
DO3340P,DO3340P-334,0,20.0,,0.7,,3.0,1.693,1.7554,1.8,,0.6,,,12.95,9.4,11.43
DO3340P,DO3340P-473,0,20.0,,0.11,,9.0,4.3533,4.4829,4.5689,,1.6,,,12.95,9.4,11.43
DO3340P,DO3340P-474,0,20.0,,0.95,,2.5,1.4,1.5,1.5,,0.3,,,12.95,9.4,11.43
DO3340P,DO3340P-683,0,20.0,,0.17,,7.0,3.7,3.8,3.9,,1.2,,,12.95,9.4,11.43
DO3340P,DO3340P-684,0,20.0,,1.15,,2.0,1.2,1.2519,1.2916,,0.2,,,12.95,9.4,11.43
DO5010H,DO5010H-103,0,20.0,,0.026,,28.0,9.5784,10.4849,10.9981,,6.0,,,18.54,15.24,8.0
DO5010H,DO5010H-104,0,20.0,,0.19,,7.0,3.0,3.4895,3.8,,1.8,,,18.54,15.24,7.11
DO5010H,DO5010H-105,0,20.0,,1.8,,2.0,0.9,1.1,1.2,,0.56,,,18.54,15.24,7.11
DO5010H,DO5010H-123,0,20.0,,0.028,,26.0,8.6557,9.7,10.4571,,5.2,,,18.54,15.24,8.0
DO5010H,DO5010H-152,0,20.0,,0.004,,100.0,25.0,27.5,29.0,,15.0,,,18.54,15.24,8.0
DO5010H,DO5010H-153,0,20.0,,0.032,,20.0,8.1,9.1611,9.886,,4.4,,,18.54,15.24,8.0
DO5010H,DO5010H-154,0,20.0,,0.25,,6.0,2.5569,2.9,3.1831,,1.5,,,18.54,15.24,7.11
DO5010H,DO5010H-222,0,20.0,,0.0061,,75.0,20.3502,22.2812,23.4131,,12.0,,,18.54,15.24,8.0
DO5010H,DO5010H-223,0,20.0,,0.047,,20.0,6.7681,7.6,8.2,,3.5,,,18.54,15.24,7.62
DO5010H,DO5010H-224,0,20.0,,0.38,,5.0,2.1,2.451,2.6672,,1.2,,,18.54,15.24,7.11
DO5010H,DO5010H-332,0,20.0,,0.0086,,60.0,17.0,18.3641,19.0,,10.0,,,18.54,15.24,8.0
DO5010H,DO5010H-333,0,20.0,,0.066,,15.0,5.4,5.9528,6.2616,,3.0,,,18.54,15.24,7.62
DO5010H,DO5010H-334,0,20.0,,0.56,,4.0,1.7,1.9608,2.1,,1.0,,,18.54,15.24,7.11
DO5010H,DO5010H-392,0,20.0,,0.01,,55.0,15.1543,16.9,18.0,,9.0,,,18.54,15.24,8.0
DO5010H,DO5010H-472,0,20.0,,0.014,,40.0,13.6648,14.6,15.154,,8.4,,,18.54,15.24,8.0
DO5010H,DO5010H-473,0,20.0,,0.086,,9.0,4.4,4.9,5.2536,,2.6,,,18.54,15.24,7.62
DO5010H,DO5010H-474,0,20.0,,0.85,,3.0,1.5,1.6869,1.7806,,0.82,,,18.54,15.24,7.11
DO5010H,DO5010H-602,0,20.0,,0.017,,35.0,11.7996,13.1563,14.0757,,7.5,,,18.54,15.24,8.0
DO5010H,DO5010H-683,0,20.0,,0.13,,8.0,3.6562,4.184,4.564,,2.3,,,18.54,15.24,7.62
DO5010H,DO5010H-684,0,20.0,,1.1,,2.0,1.2,1.4,1.5,,0.72,,,18.54,15.24,7.11
DO5010H,DO5010H-781,0,20.0,,0.0026,,156.0,33.0,37.0,40.0,,15.0,,,18.54,15.24,8.0
DO5010H,DO5010H-782,0,20.0,,0.018,,35.0,10.6639,11.5856,12.1,,7.5,,,18.54,15.24,8.0
DO5022P,DO5022P-102,0,20.0,,0.009,,80.0,25.5,27.0,27.7527,,8.6,,,18.54,15.24,7.11
DO5022P,DO5022P-103,0,20.0,,0.031,,30.0,9.3881,10.1,10.5558,,4.3,,,18.54,15.24,7.11
DO5022P,DO5022P-104,0,1020.0,,0.19,,7.0,2.9756,3.2987,3.4828,,1.8,,,18.54,15.24,7.11
DO5022P,DO5022P-105,0,1020.0,,1.8,,2.0,0.9,1.0906,1.1987,,0.56,,,18.54,15.24,7.11
DO5022P,DO5022P-153,0,20.0,,0.036,,22.0,7.7,8.4991,8.9,,4.0,,,18.54,15.24,7.11
DO5022P,DO5022P-154,0,1020.0,,0.25,,6.0,2.5,2.7941,2.952,,1.5,,,18.54,15.24,7.11
DO5022P,DO5022P-222,0,20.0,,0.014,,80.0,17.4,18.3,18.696,,7.1,,,18.54,15.24,7.11
DO5022P,DO5022P-223,0,20.0,,0.047,,20.0,6.6,7.3,7.7,,3.5,,,18.54,15.24,7.11
DO5022P,DO5022P-224,0,1020.0,,0.38,,5.0,1.9974,2.2,2.3653,,1.2,,,18.54,15.24,7.11
DO5022P,DO5022P-332,0,20.0,,0.018,,60.0,14.5,15.4622,15.9,,6.2,,,18.54,15.24,7.11
DO5022P,DO5022P-333,0,20.0,,0.066,,15.0,5.3907,5.9,6.2623,,3.0,,,18.54,15.24,7.11
DO5022P,DO5022P-334,0,1020.0,,0.56,,4.0,1.6869,1.8855,2.0,,1.0,,,18.54,15.24,7.11
DO5022P,DO5022P-473,0,20.0,,0.086,,9.0,4.3985,4.889,5.292,,2.6,,,18.54,15.24,7.11
